row_id,doc_id,sent_id,quarter_end,cik,text_raw,text_norm,split,label_main,flag_mixed_ab,flag_needs_context,c_subtype,annotator,label_version,note
1074,0001129633_2015_4,76,2015-12-31,1129633,"&#9702; completed the risk assessment and designed and implemented new controls around the reconciliation of pension assets and valuation of the liabilities, enhanced the design of controls over the census data files to operate at appropriate precision and designed and implemented new controls around information provided to and received from third-party vendors.",<year> completed the risk assessment and designed and implemented new controls around the reconciliation of pension assets and valuation of the liabilities enhanced the design of controls over the census data files to operate at appropriate precision and designed and implemented new controls around information provided to and received from third party vendors,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1077,0001129633_2015_4,79,2015-12-31,1129633,&#9702; completed the risk assessment and designed and implemented new controls around the completeness and accuracy of taxable income reporting for limited partnership and other investments.,<year> completed the risk assessment and designed and implemented new controls around the completeness and accuracy of taxable income reporting for limited partnership and other investments,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1078,0001129633_2015_4,80,2015-12-31,1129633,"&#9702; enhanced review procedures related to partnership k-1s, including controls designed and implemented to detect the omission of taxable income from the partnership and other invested asset portfolio.",<year> enhanced review procedures related to partnership k 1s including controls designed and implemented to detect the omission of taxable income from the partnership and other invested asset portfolio,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1082,0001129633_2015_4,84,2015-12-31,1129633,&#9702; completed the risk assessment and designed and implemented controls that operate at appropriate precision and are performed by individuals with the appropriate level of experience.,<year> completed the risk assessment and designed and implemented controls that operate at appropriate precision and are performed by individuals with the appropriate level of experience,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1083,0001129633_2015_4,85,2015-12-31,1129633,&#9702; the company designed and implemented controls over the accuracy and completeness of data sources that are used as inputs to the statement of cash flows.,<year> the company designed and implemented controls over the accuracy and completeness of data sources that are used as inputs to the statement of cash flows,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_014,guideline_v1_1_remediation_reaudit_round3,
1087,0001129633_2015_4,89,2015-12-31,1129633,&#9702; enhanced internal control over the request and approval of system access to key applications and system infrastructure.,<year> enhanced internal control over the request and approval of system access to key applications and system infrastructure,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_015,guideline_v1_1_remediation_reaudit_round3,
1088,0001129633_2015_4,90,2015-12-31,1129633,&#9702; implemented monitoring controls to validate appropriate granting and removal of access.,<year> implemented monitoring controls to validate appropriate granting and removal of access,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_015,guideline_v1_1_remediation_reaudit_round3,
1089,0001129633_2015_4,91,2015-12-31,1129633,&#9702; enhanced the company’s annual access review controls.,<year> enhanced the company s annual access review controls,test,REMEDIATION,0,0,other,codex_remediation_worker_batch_015,guideline_v1_1_remediation_reaudit_round3,
1093,0001129633_2015_4,95,2015-12-31,1129633,"as it works towards remediation of the material weaknesses described in “management’s annual report on internal control over financial reporting” above, the company continues to strengthen its internal controls around financial reporting processes.",as it works towards remediation of the material weaknesses described in management s annual report on internal control over financial reporting above the company continues to strengthen its internal controls around financial reporting processes,test,REMEDIATION,0,0,other,codex_other_worker_batch_015,guideline_v1_1_other_reaudit_round3,"Concrete control strengthening action, so this is remediation."
1094,0001129633_2015_4,96,2015-12-31,1129633,"the company has planned and will implement significant measures in an effort to remediate its material weaknesses that remain as of december 31, 2015; each designed to address key risks within the organization and remediate the root cause of the identified deficiencies.",the company has planned and will implement significant measures in an effort to remediate its material weaknesses that remain as of <month> <num> <year> each designed to address key risks within the organization and remediate the root cause of the identified deficiencies,test,REMEDIATION,0,0,other,codex_other_worker_batch_015,guideline_v1_1_other_reaudit_round3,Concrete implementation plan to remediate the weaknesses.
